graph_hash,profile,cycle_i,cycle_j,distance,shared_vertices,shared_edges
3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,"(3,1,0,0)",0,2,11,0,0
3ccb3372bf29a71b040f19eb6a6220431f4e4084f9c4eb4ca763d7e7ea104c9d,"(3,1,0,0)",1,2,7,0,0
83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,"(3,1,0,0)",0,1,11,0,0
83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,"(3,1,0,0)",0,2,11,0,0
83bb03a5fbc61aaa7482465ca076c9e471c4fa17437b89347dd7256362d85b34,"(3,1,0,0)",1,2,7,0,0
1fab4210e8b1ce95e3ebd1d4fcb8fa75412bfe4582d001db858167b83ce89f65,"(3,1,0,0)",0,1,11,0,0
1fab4210e8b1ce95e3ebd1d4fcb8fa75412bfe4582d001db858167b83ce89f65,"(3,1,0,0)",0,2,7,0,0
1fab4210e8b1ce95e3ebd1d4fcb8fa75412bfe4582d001db858167b83ce89f65,"(3,1,0,0)",1,2,10,0,0
318ab89a81edbe21b4b7cf195f6d6f2f7e1c2e1e71392644a76477767f087971,"(3,1,0,0)",0,1,10,0,0
318ab89a81edbe21b4b7cf195f6d6f2f7e1c2e1e71392644a76477767f087971,"(3,1,0,0)",0,2,9,0,0
318ab89a81edbe21b4b7cf195f6d6f2f7e1c2e1e71392644a76477767f087971,"(3,1,0,0)",1,2,5,0,0
d17702ef222b9ece292b2064400464fee4023d56ef1f64dbb091570db1f98db0,"(3,1,0,0)",0,1,3,0,0
d17702ef222b9ece292b2064400464fee4023d56ef1f64dbb091570db1f98db0,"(3,1,0,0)",0,2,7,0,0
d17702ef222b9ece292b2064400464fee4023d56ef1f64dbb091570db1f98db0,"(3,1,0,0)",1,2,5,0,0
14f089dea7b8500791124e255a763cbab3fb089c5388a5ba9913f6a885b90a1b,"(3,1,0,0)",0,1,11,0,0
14f089dea7b8500791124e255a763cbab3fb089c5388a5ba9913f6a885b90a1b,"(3,1,0,0)",0,2,11,0,0
14f089dea7b8500791124e255a763cbab3fb089c5388a5ba9913f6a885b90a1b,"(3,1,0,0)",1,2,7,0,0
e66fabf22296eafca5a86a1514e715de51a4e6d478515a19b64fc2bdb0a0dfc7,"(3,1,0,0)",0,1,6,0,0
e66fabf22296eafca5a86a1514e715de51a4e6d478515a19b64fc2bdb0a0dfc7,"(3,1,0,0)",0,2,5,0,0
e66fabf22296eafca5a86a1514e715de51a4e6d478515a19b64fc2bdb0a0dfc7,"(3,1,0,0)",1,2,7,0,0
0486df9b01ae545b3ab4446380039daee3248553a2fabd62dc9f70b8d7763bc7,"(3,1,0,0)",0,1,11,0,0
0486df9b01ae545b3ab4446380039daee3248553a2fabd62dc9f70b8d7763bc7,"(3,1,0,0)",0,2,11,0,0
0486df9b01ae545b3ab4446380039daee3248553a2fabd62dc9f70b8d7763bc7,"(3,1,0,0)",1,2,4,0,0
99c8e9c42b4f22e5858428cfd09dae804bea2a59260a31349c20967863b44d70,"(3,1,0,0)",0,1,8,0,0
99c8e9c42b4f22e5858428cfd09dae804bea2a59260a31349c20967863b44d70,"(3,1,0,0)",0,2,11,0,0
99c8e9c42b4f22e5858428cfd09dae804bea2a59260a31349c20967863b44d70,"(3,1,0,0)",1,2,7,0,0
46aa39e142e9cb7ec3bf86a85f1964761e7ab596a7f2037a05e203a9255d7302,"(3,1,0,0)",0,1,7,0,0
46aa39e142e9cb7ec3bf86a85f1964761e7ab596a7f2037a05e203a9255d7302,"(3,1,0,0)",0,2,5,0,0
46aa39e142e9cb7ec3bf86a85f1964761e7ab596a7f2037a05e203a9255d7302,"(3,1,0,0)",1,2,6,0,0
2377b78a977a5a283ffdfb7d2f9404a3fcace102f4767a2a56b107382e547f54,"(3,1,0,0)",0,1,6,0,0
2377b78a977a5a283ffdfb7d2f9404a3fcace102f4767a2a56b107382e547f54,"(3,1,0,0)",0,2,7,0,0
2377b78a977a5a283ffdfb7d2f9404a3fcace102f4767a2a56b107382e547f54,"(3,1,0,0)",1,2,5,0,0
a56c832e6f430e50ab6edb7b8704ecc499ffdd216d36e88d95a157b40ca65ea7,"(3,1,0,0)",0,1,6,0,0
a56c832e6f430e50ab6edb7b8704ecc499ffdd216d36e88d95a157b40ca65ea7,"(3,1,0,0)",0,2,4,0,0
a56c832e6f430e50ab6edb7b8704ecc499ffdd216d36e88d95a157b40ca65ea7,"(3,1,0,0)",1,2,4,0,0
f3a6f60b5f880e2b80bdcde783cd7b5ed0b9a89975dc36064543eaab5750713f,"(3,1,0,0)",0,1,5,0,0
f3a6f60b5f880e2b80bdcde783cd7b5ed0b9a89975dc36064543eaab5750713f,"(3,1,0,0)",0,2,7,0,0
f3a6f60b5f880e2b80bdcde783cd7b5ed0b9a89975dc36064543eaab5750713f,"(3,1,0,0)",1,2,6,0,0
56cd46945a11bd4214a4af076065c805c7b4de5a2f7f07cbf1436f09104a22f0,"(3,1,0,0)",0,1,11,0,0
56cd46945a11bd4214a4af076065c805c7b4de5a2f7f07cbf1436f09104a22f0,"(3,1,0,0)",0,2,10,0,0
56cd46945a11bd4214a4af076065c805c7b4de5a2f7f07cbf1436f09104a22f0,"(3,1,0,0)",1,2,5,0,0
800416847ec0c8c00342410ae8f5fc39b4228d67c33ed5fb2191b42e5cd7d7e1,"(3,1,0,0)",0,1,9,0,0
800416847ec0c8c00342410ae8f5fc39b4228d67c33ed5fb2191b42e5cd7d7e1,"(3,1,0,0)",0,2,9,0,0
800416847ec0c8c00342410ae8f5fc39b4228d67c33ed5fb2191b42e5cd7d7e1,"(3,1,0,0)",1,2,7,0,0
726aa81c0baf538c13a5e292667db36363da97991c9dbc6a3bc70aa3a9cc4664,"(3,1,0,0)",0,1,6,0,0
726aa81c0baf538c13a5e292667db36363da97991c9dbc6a3bc70aa3a9cc4664,"(3,1,0,0)",0,2,4,0,0
726aa81c0baf538c13a5e292667db36363da97991c9dbc6a3bc70aa3a9cc4664,"(3,1,0,0)",1,2,4,0,0
f747be9669caf5aecb7d314abc4dc7092f8452519a7c15345009c6ab9fa1ac42,"(3,1,0,0)",0,1,6,0,0
f747be9669caf5aecb7d314abc4dc7092f8452519a7c15345009c6ab9fa1ac42,"(3,1,0,0)",0,2,7,0,0
f747be9669caf5aecb7d314abc4dc7092f8452519a7c15345009c6ab9fa1ac42,"(3,1,0,0)",1,2,5,0,0
74c1c74cde710165e0d65e2752aa5430e8a6c52770efbd84977866f371a7f27d,"(3,1,0,0)",0,1,11,0,0
74c1c74cde710165e0d65e2752aa5430e8a6c52770efbd84977866f371a7f27d,"(3,1,0,0)",0,2,11,0,0
74c1c74cde710165e0d65e2752aa5430e8a6c52770efbd84977866f371a7f27d,"(3,1,0,0)",1,2,4,0,0
b050255ea16906fc1981288829245cf802e937ec37814362bf0b3cb513885033,"(3,1,0,0)",0,1,11,0,0
b050255ea16906fc1981288829245cf802e937ec37814362bf0b3cb513885033,"(3,1,0,0)",0,2,7,0,0
b050255ea16906fc1981288829245cf802e937ec37814362bf0b3cb513885033,"(3,1,0,0)",1,2,10,0,0
0b4860734b457318b4fe9849233a71c763370844c5bba7a09ca7cc498211fc1e,"(3,1,0,0)",0,1,11,0,0
0b4860734b457318b4fe9849233a71c763370844c5bba7a09ca7cc498211fc1e,"(3,1,0,0)",0,2,9,0,0
0b4860734b457318b4fe9849233a71c763370844c5bba7a09ca7cc498211fc1e,"(3,1,0,0)",1,2,9,0,0
27bcecf91b92c65f3860f15ebafda6144f910b18e30fa862cea0af7bf01f0e3e,"(3,1,0,0)",0,1,9,0,0
27bcecf91b92c65f3860f15ebafda6144f910b18e30fa862cea0af7bf01f0e3e,"(3,1,0,0)",0,2,10,0,0
27bcecf91b92c65f3860f15ebafda6144f910b18e30fa862cea0af7bf01f0e3e,"(3,1,0,0)",1,2,5,0,0
f9da870d01ea8dc1f5e3199be13df1798ac058b1af2a1501251006b903991869,"(3,1,0,0)",0,1,11,0,0
f9da870d01ea8dc1f5e3199be13df1798ac058b1af2a1501251006b903991869,"(3,1,0,0)",0,2,9,0,0
f9da870d01ea8dc1f5e3199be13df1798ac058b1af2a1501251006b903991869,"(3,1,0,0)",1,2,9,0,0
6517e1c05842f9ee241805462d74187e85236d821e5a8e11852c1aaf4da858f7,"(3,1,0,0)",0,1,11,0,0
6517e1c05842f9ee241805462d74187e85236d821e5a8e11852c1aaf4da858f7,"(3,1,0,0)",0,2,11,0,0
6517e1c05842f9ee241805462d74187e85236d821e5a8e11852c1aaf4da858f7,"(3,1,0,0)",1,2,3,0,0
d9b6f1b8ab084acc2cb6a13b90054c85d7584976c3decbf9345c74c60fbeb26b,"(3,1,0,0)",0,1,10,0,0
d9b6f1b8ab084acc2cb6a13b90054c85d7584976c3decbf9345c74c60fbeb26b,"(3,1,0,0)",0,2,8,0,0
d9b6f1b8ab084acc2cb6a13b90054c85d7584976c3decbf9345c74c60fbeb26b,"(3,1,0,0)",1,2,6,0,0
36feeb8d8ed143253b5d7b8caecd2135e7ae250683e729dc68eaf7d763a3ae28,"(3,1,0,0)",0,1,11,0,0
36feeb8d8ed143253b5d7b8caecd2135e7ae250683e729dc68eaf7d763a3ae28,"(3,1,0,0)",0,2,10,0,0
36feeb8d8ed143253b5d7b8caecd2135e7ae250683e729dc68eaf7d763a3ae28,"(3,1,0,0)",1,2,5,0,0
d9549403a30260da6099ed50e5de2a8eb13b45856dee158ce6389988fac2f4d5,"(3,1,0,0)",0,1,5,0,0
d9549403a30260da6099ed50e5de2a8eb13b45856dee158ce6389988fac2f4d5,"(3,1,0,0)",0,2,7,0,0
d9549403a30260da6099ed50e5de2a8eb13b45856dee158ce6389988fac2f4d5,"(3,1,0,0)",1,2,6,0,0
bdd39756f57ffe008064c7e5e0b5dc19bf58c79b24c4a044f4c83d17962a77b0,"(3,1,0,0)",0,1,6,0,0
bdd39756f57ffe008064c7e5e0b5dc19bf58c79b24c4a044f4c83d17962a77b0,"(3,1,0,0)",0,2,5,0,0
bdd39756f57ffe008064c7e5e0b5dc19bf58c79b24c4a044f4c83d17962a77b0,"(3,1,0,0)",1,2,7,0,0
fd9438b0bcfc1525b4ad3aa11cbb2aac9951449f188baf04c7951616e61a2ff1,"(3,1,0,0)",0,1,10,0,0
fd9438b0bcfc1525b4ad3aa11cbb2aac9951449f188baf04c7951616e61a2ff1,"(3,1,0,0)",0,2,8,0,0
fd9438b0bcfc1525b4ad3aa11cbb2aac9951449f188baf04c7951616e61a2ff1,"(3,1,0,0)",1,2,4,0,0
91de4c2d995e86a34813bbf4954b197e18fb590d673832292e8a70a62f51b70e,"(3,1,0,0)",0,1,8,0,0
91de4c2d995e86a34813bbf4954b197e18fb590d673832292e8a70a62f51b70e,"(3,1,0,0)",0,2,10,0,0
91de4c2d995e86a34813bbf4954b197e18fb590d673832292e8a70a62f51b70e,"(3,1,0,0)",1,2,6,0,0
b664198f0f0f0c1f74e9d77f9618206109075dfc8e38d0b837790ae6a9343ce1,"(3,1,0,0)",0,1,5,0,0
b664198f0f0f0c1f74e9d77f9618206109075dfc8e38d0b837790ae6a9343ce1,"(3,1,0,0)",0,2,5,0,0
b664198f0f0f0c1f74e9d77f9618206109075dfc8e38d0b837790ae6a9343ce1,"(3,1,0,0)",1,2,2,0,0
5193e1ee376ec6883b7300bd7ac071452e2c23ab2fc66246c969d7e4cee2f943,"(3,1,0,0)",0,1,7,0,0
5193e1ee376ec6883b7300bd7ac071452e2c23ab2fc66246c969d7e4cee2f943,"(3,1,0,0)",0,2,7,0,0
5193e1ee376ec6883b7300bd7ac071452e2c23ab2fc66246c969d7e4cee2f943,"(3,1,0,0)",1,2,4,0,0
cdb5a4b419534021fbac51b00fb75319f27333f7bbc15ba7556483fea02e0f54,"(3,1,0,0)",0,1,6,0,0
cdb5a4b419534021fbac51b00fb75319f27333f7bbc15ba7556483fea02e0f54,"(3,1,0,0)",0,2,7,0,0
cdb5a4b419534021fbac51b00fb75319f27333f7bbc15ba7556483fea02e0f54,"(3,1,0,0)",1,2,5,0,0
f3f329fb2bcdc045dc1208617433c8ef9675e2185ed52c62ac8af7549c6adb98,"(3,1,0,0)",0,1,5,0,0
f3f329fb2bcdc045dc1208617433c8ef9675e2185ed52c62ac8af7549c6adb98,"(3,1,0,0)",0,2,7,0,0
f3f329fb2bcdc045dc1208617433c8ef9675e2185ed52c62ac8af7549c6adb98,"(3,1,0,0)",1,2,6,0,0
8a822d842ecde5b36620f2d709f12ee4acc58987dc71d943606a97a85f6b2272,"(3,1,0,0)",0,1,7,0,0
8a822d842ecde5b36620f2d709f12ee4acc58987dc71d943606a97a85f6b2272,"(3,1,0,0)",0,2,7,0,0
8a822d842ecde5b36620f2d709f12ee4acc58987dc71d943606a97a85f6b2272,"(3,1,0,0)",1,2,3,0,0
fcc9300249c9a7244ddfd0a0ece56ff25b12c02e72ed60daee06bfa9076c84ca,"(3,1,0,0)",0,1,7,0,0
fcc9300249c9a7244ddfd0a0ece56ff25b12c02e72ed60daee06bfa9076c84ca,"(3,1,0,0)",0,2,5,0,0
fcc9300249c9a7244ddfd0a0ece56ff25b12c02e72ed60daee06bfa9076c84ca,"(3,1,0,0)",1,2,6,0,0
9061caf2be154b5de6bf783c2a4a7b7cea91520832cc322e585eb72970edda18,"(3,1,0,0)",0,1,6,0,0
9061caf2be154b5de6bf783c2a4a7b7cea91520832cc322e585eb72970edda18,"(3,1,0,0)",0,2,7,0,0
9061caf2be154b5de6bf783c2a4a7b7cea91520832cc322e585eb72970edda18,"(3,1,0,0)",1,2,5,0,0
b9c203ff8aeb5bb4f22925f189fd4613a778b38842b8af1b42f75d0ec1dc6851,"(3,1,0,0)",0,1,7,0,0
b9c203ff8aeb5bb4f22925f189fd4613a778b38842b8af1b42f75d0ec1dc6851,"(3,1,0,0)",0,2,11,0,0
b9c203ff8aeb5bb4f22925f189fd4613a778b38842b8af1b42f75d0ec1dc6851,"(3,1,0,0)",1,2,10,0,0
202e25939552e17e7dc02fe22311befce9038b1c39d8938904f67102e6ba4a23,"(3,1,0,0)",0,1,7,0,0
202e25939552e17e7dc02fe22311befce9038b1c39d8938904f67102e6ba4a23,"(3,1,0,0)",0,2,9,0,0
202e25939552e17e7dc02fe22311befce9038b1c39d8938904f67102e6ba4a23,"(3,1,0,0)",1,2,4,0,0
5ccf05cacb43e4b8f28fc0c3a2a33b507c900299dcc9dac5af9d19a0b7803db8,"(3,1,0,0)",0,1,11,0,0
5ccf05cacb43e4b8f28fc0c3a2a33b507c900299dcc9dac5af9d19a0b7803db8,"(3,1,0,0)",0,2,9,0,0
5ccf05cacb43e4b8f28fc0c3a2a33b507c900299dcc9dac5af9d19a0b7803db8,"(3,1,0,0)",1,2,9,0,0
f60056f2a097b28fda3799d26ade22cdb2370cecdb2b7d3b8bd7fd41e71416c0,"(3,1,0,0)",0,1,10,0,0
f60056f2a097b28fda3799d26ade22cdb2370cecdb2b7d3b8bd7fd41e71416c0,"(3,1,0,0)",0,2,9,0,0
f60056f2a097b28fda3799d26ade22cdb2370cecdb2b7d3b8bd7fd41e71416c0,"(3,1,0,0)",1,2,5,0,0
4db5e503d41d8e5adc9600f61011acba45dfff96aed5014106111e6e15ac735d,"(3,1,0,0)",0,1,11,0,0
4db5e503d41d8e5adc9600f61011acba45dfff96aed5014106111e6e15ac735d,"(3,1,0,0)",0,2,9,0,0
4db5e503d41d8e5adc9600f61011acba45dfff96aed5014106111e6e15ac735d,"(3,1,0,0)",1,2,9,0,0
8fb2ad36caeddab64810688529ce2d3b56c3d9f672cc6f131f54adab8c5f1b50,"(3,1,0,0)",0,1,6,0,0
8fb2ad36caeddab64810688529ce2d3b56c3d9f672cc6f131f54adab8c5f1b50,"(3,1,0,0)",0,2,6,0,0
8fb2ad36caeddab64810688529ce2d3b56c3d9f672cc6f131f54adab8c5f1b50,"(3,1,0,0)",1,2,10,0,0
bc9895865b08cdacf5744c8d3077b318a6f9961dac4822d8ceaf470b62d9cf2b,"(3,1,0,0)",0,1,9,0,0
bc9895865b08cdacf5744c8d3077b318a6f9961dac4822d8ceaf470b62d9cf2b,"(3,1,0,0)",0,2,11,0,0
bc9895865b08cdacf5744c8d3077b318a6f9961dac4822d8ceaf470b62d9cf2b,"(3,1,0,0)",1,2,6,0,0
673c406fc03a8f3a24e3c92e62d8003fde1d2c1afd293552a548deac496cf179,"(3,1,0,0)",0,1,8,0,0
673c406fc03a8f3a24e3c92e62d8003fde1d2c1afd293552a548deac496cf179,"(3,1,0,0)",0,2,11,0,0
673c406fc03a8f3a24e3c92e62d8003fde1d2c1afd293552a548deac496cf179,"(3,1,0,0)",1,2,7,0,0
803fa93ea12c1ca10fd4e93cdde7cd85202dc7742a61ce5a90e5494754e3e189,"(3,1,0,0)",0,1,11,0,0
803fa93ea12c1ca10fd4e93cdde7cd85202dc7742a61ce5a90e5494754e3e189,"(3,1,0,0)",0,2,11,0,0
803fa93ea12c1ca10fd4e93cdde7cd85202dc7742a61ce5a90e5494754e3e189,"(3,1,0,0)",1,2,4,0,0
d4c5fb450ef53ac9967a22d7d357761a485263211ceb73aff519c7e766c59f57,"(3,1,0,0)",0,1,10,0,0
d4c5fb450ef53ac9967a22d7d357761a485263211ceb73aff519c7e766c59f57,"(3,1,0,0)",0,2,11,0,0
d4c5fb450ef53ac9967a22d7d357761a485263211ceb73aff519c7e766c59f57,"(3,1,0,0)",1,2,5,0,0
267e0a598903e14a47494fa3108e5ea1106d8f8114406efec097d95385d0fdc9,"(3,1,0,0)",0,1,9,0,0
267e0a598903e14a47494fa3108e5ea1106d8f8114406efec097d95385d0fdc9,"(3,1,0,0)",0,2,9,0,0
267e0a598903e14a47494fa3108e5ea1106d8f8114406efec097d95385d0fdc9,"(3,1,0,0)",1,2,7,0,0
3819d7f5dfa12fa374d33f513c46499c1c8e59019e5ac6aa972aedbe55ef081e,"(3,1,0,0)",0,1,11,0,0
3819d7f5dfa12fa374d33f513c46499c1c8e59019e5ac6aa972aedbe55ef081e,"(3,1,0,0)",0,2,7,0,0
3819d7f5dfa12fa374d33f513c46499c1c8e59019e5ac6aa972aedbe55ef081e,"(3,1,0,0)",1,2,10,0,0
9022ff4ed5597163490b2a54940fbdae58fa21e07a21ec9df765932d55785a49,"(3,1,0,0)",0,1,10,0,0
9022ff4ed5597163490b2a54940fbdae58fa21e07a21ec9df765932d55785a49,"(3,1,0,0)",0,2,8,0,0
9022ff4ed5597163490b2a54940fbdae58fa21e07a21ec9df765932d55785a49,"(3,1,0,0)",1,2,4,0,0
845f450ab990e704119d0d0b0443d30456bd36444256153ed40019b76070cd80,"(3,1,0,0)",0,1,11,0,0
845f450ab990e704119d0d0b0443d30456bd36444256153ed40019b76070cd80,"(3,1,0,0)",0,2,9,0,0
845f450ab990e704119d0d0b0443d30456bd36444256153ed40019b76070cd80,"(3,1,0,0)",1,2,6,0,0
873f084eb4734e269eab529220d2f47449d39a8a17bc5b8de6067792ce3d383a,"(3,1,0,0)",0,1,10,0,0
873f084eb4734e269eab529220d2f47449d39a8a17bc5b8de6067792ce3d383a,"(3,1,0,0)",0,2,11,0,0
873f084eb4734e269eab529220d2f47449d39a8a17bc5b8de6067792ce3d383a,"(3,1,0,0)",1,2,5,0,0
42e47c68fa940af747759293baa7d6ca17bca8743475698c3dfbb49ba67b395f,"(3,1,0,0)",0,1,8,0,0
42e47c68fa940af747759293baa7d6ca17bca8743475698c3dfbb49ba67b395f,"(3,1,0,0)",0,2,10,0,0
42e47c68fa940af747759293baa7d6ca17bca8743475698c3dfbb49ba67b395f,"(3,1,0,0)",1,2,4,0,0
3458bdd7afe0649021e4643d3491f7e59da822d130e5f129ca5ef946e3aaff34,"(3,1,0,0)",0,1,11,0,0
3458bdd7afe0649021e4643d3491f7e59da822d130e5f129ca5ef946e3aaff34,"(3,1,0,0)",0,2,9,0,0
3458bdd7afe0649021e4643d3491f7e59da822d130e5f129ca5ef946e3aaff34,"(3,1,0,0)",1,2,9,0,0
998e79ae383a5811df3fe7d493bf98f97be5c920fed8423ac9b4f624a0d87464,"(3,1,0,0)",0,1,11,0,0
998e79ae383a5811df3fe7d493bf98f97be5c920fed8423ac9b4f624a0d87464,"(3,1,0,0)",0,2,7,0,0
998e79ae383a5811df3fe7d493bf98f97be5c920fed8423ac9b4f624a0d87464,"(3,1,0,0)",1,2,10,0,0
f86982b7470d06f1ccc89b186791cdecb68a843412174a0c867a8c713e3d06df,"(3,1,0,0)",0,1,8,0,0
f86982b7470d06f1ccc89b186791cdecb68a843412174a0c867a8c713e3d06df,"(3,1,0,0)",0,2,10,0,0
f86982b7470d06f1ccc89b186791cdecb68a843412174a0c867a8c713e3d06df,"(3,1,0,0)",1,2,6,0,0
1d6d21a12869f182767781cb16159ac3b417962978625cc81b0a0518eda5ca1e,"(3,1,0,0)",0,1,11,0,0
1d6d21a12869f182767781cb16159ac3b417962978625cc81b0a0518eda5ca1e,"(3,1,0,0)",0,2,9,0,0
1d6d21a12869f182767781cb16159ac3b417962978625cc81b0a0518eda5ca1e,"(3,1,0,0)",1,2,6,0,0
391073573687ec70982a0bd3867f54f6297d83dc4e36fc7470e18d9e74490e4e,"(3,1,0,0)",0,1,7,0,0
391073573687ec70982a0bd3867f54f6297d83dc4e36fc7470e18d9e74490e4e,"(3,1,0,0)",0,2,11,0,0
391073573687ec70982a0bd3867f54f6297d83dc4e36fc7470e18d9e74490e4e,"(3,1,0,0)",1,2,10,0,0
7fe01f2196362b95705c915a531af20b9c19953fc125b630091b6147abe10567,"(3,1,0,0)",0,1,6,0,0
7fe01f2196362b95705c915a531af20b9c19953fc125b630091b6147abe10567,"(3,1,0,0)",0,2,5,0,0
7fe01f2196362b95705c915a531af20b9c19953fc125b630091b6147abe10567,"(3,1,0,0)",1,2,7,0,0
f810c62ece44d1a125eeab8a3b038705702290d709beb0c38bbc3b762f991bc1,"(3,1,0,0)",0,1,11,0,0
f810c62ece44d1a125eeab8a3b038705702290d709beb0c38bbc3b762f991bc1,"(3,1,0,0)",0,2,11,0,0
f810c62ece44d1a125eeab8a3b038705702290d709beb0c38bbc3b762f991bc1,"(3,1,0,0)",1,2,7,0,0
1602612f891a0bb2ce7ee3a55043ac1fe9ac90308000311d5b5be75b17312999,"(3,1,0,0)",0,1,5,0,0
1602612f891a0bb2ce7ee3a55043ac1fe9ac90308000311d5b5be75b17312999,"(3,1,0,0)",0,2,6,0,0
1602612f891a0bb2ce7ee3a55043ac1fe9ac90308000311d5b5be75b17312999,"(3,1,0,0)",1,2,7,0,0
3ceb7b35e7008a369bc2b47513dc6f86da67143cd3d717bd2891f97d256983d4,"(3,1,0,0)",0,1,6,0,0
3ceb7b35e7008a369bc2b47513dc6f86da67143cd3d717bd2891f97d256983d4,"(3,1,0,0)",0,2,3,0,0
3ceb7b35e7008a369bc2b47513dc6f86da67143cd3d717bd2891f97d256983d4,"(3,1,0,0)",1,2,5,0,0
fc72f54fffac53cbe16d4940a47d2a2fa7f6822adb87882a9aef246157e5bcc1,"(3,1,0,0)",0,1,7,0,0
fc72f54fffac53cbe16d4940a47d2a2fa7f6822adb87882a9aef246157e5bcc1,"(3,1,0,0)",0,2,6,0,0
fc72f54fffac53cbe16d4940a47d2a2fa7f6822adb87882a9aef246157e5bcc1,"(3,1,0,0)",1,2,5,0,0
07e037a61c53f2cd3de6e84fa16bf8099fdd19f7ec1ce6906bf5fc4109786306,"(3,1,0,0)",0,1,7,0,0
07e037a61c53f2cd3de6e84fa16bf8099fdd19f7ec1ce6906bf5fc4109786306,"(3,1,0,0)",0,2,11,0,0
07e037a61c53f2cd3de6e84fa16bf8099fdd19f7ec1ce6906bf5fc4109786306,"(3,1,0,0)",1,2,10,0,0
e422db5c4ee34de992500737ab25176b931349cad0e677528da3a041eec75646,"(3,1,0,0)",0,1,9,0,0
e422db5c4ee34de992500737ab25176b931349cad0e677528da3a041eec75646,"(3,1,0,0)",0,2,9,0,0
e422db5c4ee34de992500737ab25176b931349cad0e677528da3a041eec75646,"(3,1,0,0)",1,2,4,0,0
74e47dd7ea32830a53fdd32369956c4d8fe49b74b978645da058f2a5c5e4bd62,"(3,1,0,0)",0,1,11,0,0
74e47dd7ea32830a53fdd32369956c4d8fe49b74b978645da058f2a5c5e4bd62,"(3,1,0,0)",0,2,9,0,0
74e47dd7ea32830a53fdd32369956c4d8fe49b74b978645da058f2a5c5e4bd62,"(3,1,0,0)",1,2,6,0,0
5c193c116cfaca92ee9f8dcaa657274f2ff8e8dba36f998b0803c77279a6c07e,"(3,1,0,0)",0,1,11,0,0
5c193c116cfaca92ee9f8dcaa657274f2ff8e8dba36f998b0803c77279a6c07e,"(3,1,0,0)",0,2,9,0,0
5c193c116cfaca92ee9f8dcaa657274f2ff8e8dba36f998b0803c77279a6c07e,"(3,1,0,0)",1,2,6,0,0
4b5183fb1f60f5d3d329dee5e72bff4ba0e286b8730a60b7363064fb46f906ff,"(3,1,0,0)",0,1,6,0,0
4b5183fb1f60f5d3d329dee5e72bff4ba0e286b8730a60b7363064fb46f906ff,"(3,1,0,0)",0,2,5,0,0
4b5183fb1f60f5d3d329dee5e72bff4ba0e286b8730a60b7363064fb46f906ff,"(3,1,0,0)",1,2,7,0,0
4c6210b00b255b8473d65100424364ab8a16f6b1ddac541fbe050a076a0c39c2,"(3,1,0,0)",0,1,8,0,0
4c6210b00b255b8473d65100424364ab8a16f6b1ddac541fbe050a076a0c39c2,"(3,1,0,0)",0,2,11,0,0
4c6210b00b255b8473d65100424364ab8a16f6b1ddac541fbe050a076a0c39c2,"(3,1,0,0)",1,2,7,0,0
c02bb1de4d791e54537cd276c66bf4b98a0c8fd03d996857232d4497679f3579,"(3,1,0,0)",0,1,9,0,0
c02bb1de4d791e54537cd276c66bf4b98a0c8fd03d996857232d4497679f3579,"(3,1,0,0)",0,2,9,0,0
c02bb1de4d791e54537cd276c66bf4b98a0c8fd03d996857232d4497679f3579,"(3,1,0,0)",1,2,3,0,0
669e7a9b99c4fe08d84b9acaa4ef89024c32987efa1053b0b4e2dcd02521b0c2,"(3,1,0,0)",0,1,10,0,0
669e7a9b99c4fe08d84b9acaa4ef89024c32987efa1053b0b4e2dcd02521b0c2,"(3,1,0,0)",0,2,8,0,0
669e7a9b99c4fe08d84b9acaa4ef89024c32987efa1053b0b4e2dcd02521b0c2,"(3,1,0,0)",1,2,4,0,0
9e71b9897cb9885e4d1407b2f3f8f7c5dd6db5f36dee9ff2bf37bf8ba5fd289b,"(3,1,0,0)",0,1,4,0,0
9e71b9897cb9885e4d1407b2f3f8f7c5dd6db5f36dee9ff2bf37bf8ba5fd289b,"(3,1,0,0)",0,2,4,0,0
9e71b9897cb9885e4d1407b2f3f8f7c5dd6db5f36dee9ff2bf37bf8ba5fd289b,"(3,1,0,0)",1,2,6,0,0
54732e2ed62f09a88d596721caeef5d194453c4fb8c42a16c4ff3b4f279a12bf,"(3,1,0,0)",0,1,7,0,0
54732e2ed62f09a88d596721caeef5d194453c4fb8c42a16c4ff3b4f279a12bf,"(3,1,0,0)",0,2,6,0,0
54732e2ed62f09a88d596721caeef5d194453c4fb8c42a16c4ff3b4f279a12bf,"(3,1,0,0)",1,2,5,0,0
2c4e320a70e51b87f4c0ace3a561a6594dc8d9b6bf6ea341f574d72debf65a6c,"(3,1,0,0)",0,1,11,0,0
2c4e320a70e51b87f4c0ace3a561a6594dc8d9b6bf6ea341f574d72debf65a6c,"(3,1,0,0)",0,2,10,0,0
2c4e320a70e51b87f4c0ace3a561a6594dc8d9b6bf6ea341f574d72debf65a6c,"(3,1,0,0)",1,2,5,0,0
b0c13c05ecaa28b0af8893d3b43536987c035f07372155a1668271b25d7e0f74,"(3,1,0,0)",0,1,5,0,0
